Id,Category,Label
1473,zymarika,makaronada-lemonath-me-garides
1474,zymarika,kritharaki-me-gkorkontzola-kai-kolokythakia
1475,zymarika,farfales-olikhs-me-pesto-foyntoykioy
1476,zymarika,rigkatoni-me-melitzana
1477,zymarika,dumplings-me-choirino
1478,zymarika,lazania-me-kotopoylo
1479,zymarika,karmponara-me-kolokythakia
1480,zymarika,astakomakaronada-me-leykh-saltsa
1481,zymarika,foysili-me-saltsa-antzoygias
1482,zymarika,lazania-me-moscharaki-kai-mosxaraki-ragou
1483,zymarika,nioki-apo-tyri-rikota-ntomatinia-kai-vasiliko
1484,zymarika,noodles-me-garides-kai-mprokolo
1485,zymarika,kochylia-gemista-me-kotopoylo
1486,zymarika,tortelinia-light-ston-foyrno
1487,zymarika,spaggeti-ala-norma
1488,zymarika,ligkoyini-olikhs-me-pesto-avokanto
1489,zymarika,lazania-me-lachanika
1490,zymarika,trachanas-me-kavoyrma
1491,zymarika,raviolia-me-sparaggia
1492,zymarika,vides-me-garides-kai-kokkinh-saltsa
1493,zymarika,freska-zymarika-se-2-spaetzle
1494,zymarika,ligkoyini-me-pesto-karydioy
1495,zymarika,farfales-me-tono-kai-votka
1496,zymarika,spaggeti-aglio-e-olio
1497,zymarika,pikantikh-makaronada-me-kavoyropsixa
1498,zymarika,zymarika-me-keftedakia-galopoylas
1499,zymarika,makaronada-me-gemista-keftedakia
1500,zymarika,karmponara
1501,zymarika,taliateles-spitikes-ala-poytaneska
1502,zymarika,rigkatoni-me-kolokytha-kai-mpeikon
1503,zymarika,ligkoyini-me-pesto-avokanto
1504,zymarika,noynti-me-vasiliko-kai-saltsa-tachini
1505,zymarika,penes-arampiata
1506,zymarika,makaronia-choris-gloutenh-me-pesto-pantzarioy
1507,zymarika,spaggeti-me-mydia-sto-thgani
1508,zymarika,farfales-me-tono-elies-kai-kaparh
1509,zymarika,lazania-me-manitaria-kai-loykaniko
1510,zymarika,astakomakaronada
1511,zymarika,makaronada-me-thalassina
1512,zymarika,kochylia-sto-foyrno-me-spanaki-kai-feta
1513,zymarika,mpolonez-apo-koynoypidi
1514,zymarika,kritharaki-me-tachini
1515,zymarika,makaronada-kaponata-me-kolokythia
1516,zymarika,zymh-gia-zymarika
1517,zymarika,chwriatikh-makaronada-me-fasolakia
1518,zymarika,spitika-nioki
1519,zymarika,poytaneska-me-taliateles
1520,zymarika,chtapodi-me-kofto-makaronaki
1521,zymarika,noynti-me-spanaki-feta-kai-leykh-saltsa
1522,zymarika,rigkatoni-me-ragoy-genovese
1523,zymarika,makaronada-cacio-e-pepe
1524,zymarika,makaronia-me-tzatziki
1525,zymarika,kayteres-penes-me-kavoyri
1526,zymarika,lazania-me-spanaki-kai-saltsa-ntomatas
1527,zymarika,cheiropoihto-gemisto-ravioli-me-chaloymi-kai-koliandro
1528,zymarika,makaronada-light-me-kotopoylo-mprokolo
1529,zymarika,ligkoyini-me-tsoyknida-kai-feta
1530,pswmia-zymes,chwriatiko-pswmi
1531,pswmia-zymes,christoygenniatika-pswmakia-gemista-me-tyri
1532,pswmia-zymes,glyko-pswmi-me-safran
1533,pswmia-zymes,pswmi-me-graviera-kai-karoto
1534,pswmia-zymes,pswmi-kolokythas
1535,pswmia-zymes,chwriatiko-pswmi
1536,pswmia-zymes,pswmi-sth-chytra-tachythtas
1537,pswmia-zymes,bagels-me-ntomata-kai-motsarela
1538,pswmia-zymes,pswmi-patatas
1539,pswmia-zymes,cloud-bread-me-3-ylika
1540,pswmia-zymes,fokatsia-me-pesto-vasilikoy
1541,pswmia-zymes,pswmi-karpoyzi
1542,pswmia-zymes,monkey-bread-me-oyiski
1543,pswmia-zymes,glyko-pswmi-me-pralina-sokolatas
1544,pswmia-zymes,pswmi-stayros
1545,pswmia-zymes,almyra-scones
1546,pswmia-zymes,spitika-kroyton
1547,pswmia-zymes,krakerakia-tyrioy
1548,pswmia-zymes,christopswmo
1549,pswmia-zymes,bao-buns
1550,pswmia-zymes,eliopswmo
1551,pswmia-zymes,lazarakia
1552,pswmia-zymes,pswmi-me-blue-cheese
1553,pswmia-zymes,spitika-pswmakia-burger
1554,pswmia-zymes,zymh-pitsas-me-2-ylika
1555,pswmia-zymes,pswmi-me-zymarika
1556,pswmia-zymes,skordopswmo
1557,pswmia-zymes,pswmi-patatas-me-mpoykovo
1558,pswmia-zymes,lagana-me-oyzo
1559,pswmia-zymes,pswmi-me-gala
1560,pswmia-zymes,pites-gia-soyvlaki
1561,pswmia-zymes,vialy
1562,pswmia-zymes,eykola-kroyasan
1563,pswmia-zymes,mprios-me-pshto-mpri
1564,pswmia-zymes,scones-patatas-me-feta-kai-pose-ayga
1565,pswmia-zymes,krithina-paximadia
1566,pswmia-zymes,gemista-mprios-me-pshto-mpri
1567,pswmia-zymes,peinirli-me-spanaki-kai-aygo
1568,pswmia-zymes,tyropswmo
1569,pswmia-zymes,pswmi-kapreze
1570,pswmia-zymes,eykolo-pswmi-me-pesto
1571,pswmia-zymes,biscuits-me-chaloymi-kai-anhtho
1572,pswmia-zymes,eykolo-polysporo-pswmi
1573,pswmia-zymes,loykoymopswmo
1574,pswmia-zymes,lamprokoyloyra
1575,pswmia-zymes,eliopswmo-olikhs-aleshs
1576,pswmia-zymes,nhstisimo-tsoyreki
1577,pswmia-zymes,grhgora-loykanikopitsakia
1578,pswmia-zymes,lagana
1579,pswmia-zymes,charoypopswmo
1580,pswmia-zymes,paximadia-charoypioy
1581,pswmia-zymes,pswmi-chwris-zymwma
1582,pswmia-zymes,atomika-stafidopswma
1583,pswmia-zymes,kypriakes-tachinopites-42e44ac2-162a-45b8-9191-15ff5d173f22
1584,pswmia-zymes,kalampokopswmo
1585,pswmia-zymes,kalampokopswmo-me-feta
1586,pswmia-zymes,pswmi-chwris-zymwma-chwris-magia
1587,pswmia-zymes,pswmi-sodas-me-prosoyto
1588,pswmia-zymes,fokatsia-me-stafyli-kai-dentrolivano
1589,pswmia-zymes,fokatsia-me-ntomatinia-kai-vasiliko
1590,pswmia-zymes,leopard-milk-bread
1591,pswmia-zymes,tempoyra
1592,pswmia-zymes,kyra-sarakosth
1593,pswmia-zymes,polysporo-pswmi-olikhs-aleshs
1594,pswmia-zymes,atomika-eliopswma
1595,pswmia-zymes,koyrkoyti
1596,pswmia-zymes,palmiers-me-pasta-elias
1597,pswmia-zymes,pswmi-me-pantzari-kai-feta
1598,pswmia-zymes,pswmi-mhloy-me-mpacharika
1599,pswmia-zymes,christoygenniatiko-stefani
1600,pswmia-zymes,poytigka-me-loykanika-kai-ayga
1601,pswmia-zymes,pswmi-glykopatatas
1602,pswmia-zymes,glyko-pswmi-me-kolokythakia-kai-mpacharika
1603,pswmia-zymes,pswmi-sodas
1604,pswmia-zymes,prozymi
1605,pswmia-zymes,monkey-bread
1606,pswmia-zymes,pitsopswmo
1607,pswmia-zymes,poytigka-pswmioy-me-kolokytha-kai-leykh-sokolata
1608,pswmia-zymes,fougasse-gallikh-lagana
1609,pswmia-zymes,papparoti-me-glaso-kafe
1610,pswmia-zymes,glyka-pswmakia-me-portokali-kai-glykaniso
1611,pswmia-zymes,kalathi-apo-zymh
1612,pswmia-zymes,monkey-bread-gemisto-me-tyri-mpri-kai-marmelada
1613,pswmia-zymes,pswmi-toy-tost
1614,pswmia-zymes,manitaropswmo
1615,pswmia-zymes,eykolo-kai-grhgoro-sokolatenio-pswmi
1616,pswmia-zymes,tyropswmo-me-mpira
1617,pswmia-zymes,bagels
1618,pswmia-zymes,grhgoro-pswmi-me-tsentar
1619,pswmia-zymes,sokolatenia-christopswma
1620,pswmia-zymes,almyra-soy
1621,pswmia-zymes,pswmi-me-syko-kai-xhroys-karpoys
1622,pswmia-zymes,eykola-brioche
1623,pswmia-zymes,psomi-me-prozimi
1624,pswmia-zymes,afrata-christopswma
1625,pswmia-zymes,grhgoro-pswmi-me-mpyra
1626,pswmia-zymes,pswmi-me-pantzaria-kai-xhroys-karpoys
1627,pswmia-zymes,scones-me-tyri-kai-xynogala
1628,pswmia-zymes,zymh-gia-almyres-tartes
1629,pswmia-zymes,pswmi-me-kastano-ryzi
1630,glyka,paradosiako-mwsaiko
